Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Pathovar	Race	Comment	Bio Project ID	Project	Sample	Secondary Sample	Date Entered	Release Date	Barcode	Status	Coverage	Version	N50	Length	Species	Contig Number	No. N's	Barcode
PSE_AA6024AA	913A	traces-0zjLuFJ;ILLUMINA;Paired;;NA;Uploaded	Environment	Plant	Coriandrum sativum  	1975	11	12		Europe	United Kingdom							Murray Grant	Pseudomonas sp			BGF					2023-10-04	2023-10-04	PSE_AA6024AA	Assembled	196.2	5.1	541148	5757196	Pseudomonas syringae;97.85%	21	1546	PSE_AA2981AA_AS
PSE_AA6025AA	793	traces-0fnboJV;ILLUMINA;Paired;;NA;Uploaded	Environment	Plant	Brassica oleracea acephala 	1967	1	1		Europe	United Kingdom							Murray Grant	Pseudomonas syringae	maculicola		BF					2023-10-04	2023-10-04	PSE_AA6025AA	Assembled	184	5.1	84943	6214071	Pseudomonas syringae group genomosp. 3;91.26%	185	1287	PSE_AA2982AA_AS
PSE_AA6028AA	150A	traces-0qIQHAp;ILLUMINA;Paired;;NA;Uploaded	Environment	Plant	Coriandrum sativum  	1968	1	1		Europe	United Kingdom							Murray Grant	Pseudomonas syringae	syringae		BF					2023-10-04	2023-10-04	PSE_AA6028AA	Assembled	206.2	5.1	106644	6296774	Pseudomonas orientalis;90.04%	129	2378	PSE_AA2985AA_AS
PSE_AA6031AA	151B	traces-0AnGNDx;ILLUMINA;Paired;;NA;Uploaded	Environment	Plant	Brassica nigra  	1968	1	1		Europe	United Kingdom							Murray Grant	Pseudomonas syringae	syringae		BF					2023-10-04	2023-10-04	PSE_AA6031AA	Assembled	241.1	5.1	146920	5865500	Pseudomonas orientalis;93.93%	76	1919	PSE_AA2988AA_AS
PSE_AA6032AA	982	traces-0YHbpiM;ILLUMINA;Paired;;NA;Uploaded	Environment	Plant	Brassica oleracea Premium Late 	1979	1	22		Europe	United Kingdom							Murray Grant	Pseudomonas viridiflava			NF					2023-10-04	2023-10-04	PSE_AA6032AA	Assembled	229	5.1	214791	6201631	Pseudomonas viridiflava;94.23%	55	5258	PSE_AA2989AA_AS
PSE_AA6033AA	785	traces-0fzEupy;ILLUMINA;Paired;;NA;Uploaded	Environment	Plant	Avena sativa  	1962	1	1		Europe	United Kingdom							Murray Grant	Pseudomonas coronafaciens			BF					2023-10-04	2023-10-04	PSE_AA6033AA	Assembled	273.6	5.1	613762	5972476	Pseudomonas syringae;85.56%	97	1050	PSE_AA2990AA_AS
PSE_AA6034AA	792	traces-0ObiSZn;ILLUMINA;Paired;;NA;Uploaded	Environment	Plant	Raphanus sativus  	1965	1	1		North America	United States							Murray Grant	Pseudomonas syringae	maculicola		BF					2023-10-04	2023-10-04	PSE_AA6034AA	Assembled	258.6	5.1	89220	6400193	Pseudomonas syringae;87.41%	205	1730	PSE_AA2991AA_AS
PSE_AA6036AA	983A	traces-0pKUNOq;ILLUMINA;Paired;;NA;Uploaded	Environment	Plant	Brassica oleracea Copenhagen M 	1979	1	22		Europe	United Kingdom							Murray Grant	Pseudomonas sp.			BF					2023-10-04	2023-10-04	PSE_AA6036AA	Assembled	343.3	5.1	225503	6110930	Pseudomonas viridiflava;95.27%	48	4152	PSE_AA2993AA_AS
PSE_AA6037AA	765C	traces-0gmOsXa;ILLUMINA;Paired;;NA;Uploaded	Environment	Plant	Brassica oleracea var.botrytis 	1974	4	4										Murray Grant	Pseudomonas sp.			BF					2023-10-04	2023-10-04	PSE_AA6037AA	Assembled	312.9	5.1	241314	6740866	Pseudomonas fluorescens;92.96%	65	2501	PSE_AA2994AA_AS
PSE_AA6038AA	753A	traces-0nlhVgF;ILLUMINA;Paired;;NA;Uploaded	Environment	Plant	Brassica oleracea  captitata 	1974	3	5										Murray Grant	Pseudomonas sp.			BF					2023-10-04	2023-10-04	PSE_AA6038AA	Assembled	455.7	5.1	287485	6675188	Pseudomonas fluorescens;66.59%	51	2927	PSE_AA2995AA_AS
PSE_AA6039AA	101	traces-0swDhmV;ILLUMINA;Paired;;NA;Uploaded	Environment	Plant	Brassica oleracea Cauliflower 	1937	1	1		North America	United States							Murray Grant	Pseudomonas syringae	maculicola		 r					2023-10-04	2023-10-04	PSE_AA6039AA	Assembled	594.8	5.1	61265	6161397	Pseudomonas syringae group genomosp. 3;94.91%	212	1091	PSE_AA2996AA_AS
PSE_AA6061AA	SD202	SRR26445792;OXFORD_NANOPORE;Single;;SRX22150310;SRA,SRR26445794;ILLUMINA;Paired;;SRX22150308;SRA	Environment	Plant	wheat; Diseased plant					North America	United States							University of Arizona	Pseudomonas syringae				PRJNA1030062	SRP467422	SAMN37887598	SRS19209841	2023-10-20	2023-10-19	PSE_AA6061AA	Assembled	72	5.1	412382	5819712	Pseudomonas syringae;99.66%	47	2165	PSE_AA3023AA_AS
PSE_AA6062AA	B76	SRR26445793;OXFORD_NANOPORE;Single;;SRX22150309;SRA,SRR26445795;ILLUMINA;Paired;;SRX22150307;SRA	Environment	Plant	tomato; Diseased plant					North America	United States							University of Arizona	Pseudomonas syringae				PRJNA1030062	SRP467422	SAMN37887597	SRS19209840	2023-10-20	2023-10-19	PSE_AA6062AA	Assembled	60.5	5.1	316050	6065466	Pseudomonas syringae;98.29%	62	806	PSE_AA3096AA_AS
PSE_AA6063AA	YXH1	SRR26319150;PACBIO_SMRT;Single;;SRX22027285;SRA,SRR26319151;ILLUMINA;Paired;;SRX22027284;SRA	Environment	Plant	plant; leaves of diseased kiwifruit	2022	4	12		Asia	China	Anhui	Urban Hefei	Hefei				Anhui Agricultural University	Pseudomonas syringae				PRJNA1025040	SRP465054	SAMN37712956	SRS19100412	2023-10-20	2023-10-11	PSE_AA6063AA	Assembled	526.8	5.1	54214	6257695	Pseudomonas syringae;99.02%	297	859	PSE_AA3014AA_AS
PSE_AA6064AA	JZY2	SRR26314247;ILLUMINA;Paired;;SRX22022542;SRA,SRR26314246;PACBIO_SMRT;Single;;SRX22022543;SRA	Environment	Plant	diseased leaves; kiwifruit	2022	4	17		Asia	China	Anhui	Urban Hefei	Hefei				Anhui Agricultural University	Pseudomonas syringae				PRJNA1022518	SRP464965	SAMN37711865	SRS19095932	2023-10-20	2023-10-11	PSE_AA6064AA	Assembled	451.9	5.1	54645	6152583	Pseudomonas syringae;100.0%	282	1471	PSE_AA3024AA_AS
PSE_AA6065AA	QSY6	SRR25936445;PACBIO_SMRT;Single;;SRX21655307;SRA,SRR25936446;ILLUMINA;Paired;;SRX21655306;SRA	Environment	Plant	diseased leaves of kiwifruit	2022	4	17		Asia	China	Anhui	Urban Hefei	Hefei				Anhui Agricultural University	Pseudomonas syringae				PRJNA1013226	SRP458978	SAMN37297850	SRS18823690	2023-10-20	2023-09-07	PSE_AA6065AA	Assembled	512.5	5.1	48470	6182967	Pseudomonas syringae;100.0%	298	13057	PSE_AA3015AA_AS
PSE_AA6066AA	DSM 50252	SRR25916026;ILLUMINA;Paired;;SRX21635876;SRA	Environment	Plant	Beta vulgaris	2022	4			North America	United States							University of Arizona	Pseudomonas syringae				PRJNA33221	SRP453738	SAMN37283993	SRS18806312	2023-10-20	2023-09-05	PSE_AA6066AA	Assembled	91.2	5.1	456862	5876531	Pseudomonas syringae;99.14%	30	727	PSE_AA3016AA_AS
PSE_AA6067AA	DSM 50252	SRR25778325;ILLUMINA;Paired;;SRX21500917;SRA	Environment	Plant	Beta vulgaris	2022	4			North America	United States	Arizona	Pima County	Tucson				University of Arizona	Pseudomonas syringae				PRJNA33221	SRP453738	SAMN37182842	SRS18732394	2023-10-20	2023-08-29	PSE_AA6067AA	Assembled	90	5.1	490793	5822124	Pseudomonas syringae;99.14%	25	628	PSE_AA3017AA_AS
PSE_AA6068AA	DSM 50252	SRR25778326;ILLUMINA;Paired;;SRX21500916;SRA	Environment	Plant	Beta vulgaris	2022	4			North America	United States	Arizona	Pima County	Tucson				University of Arizona	Pseudomonas syringae				PRJNA33221	SRP453738	SAMN37182841	SRS18732393	2023-10-20	2023-08-29	PSE_AA6068AA	Assembled	94.5	5.1	905031	5822291	Pseudomonas syringae;99.14%	26	770	PSE_AA3018AA_AS
PSE_AA6069AA	DSM 50252	SRR25778327;ILLUMINA;Paired;;SRX21500915;SRA	Environment	Plant	Beta vulgaris	2022	4			North America	United States	Arizona	Pima County	Tucson				University of Arizona	Pseudomonas syringae				PRJNA33221	SRP453738	SAMN37182840	SRS18732392	2023-10-20	2023-08-29	PSE_AA6069AA	Assembled	97.7	5.1	905267	5880679	Pseudomonas syringae;99.14%	26	1057	PSE_AA3019AA_AS
PSE_AA6070AA	DSM 50252	SRR25778328;ILLUMINA;Paired;;SRX21500914;SRA	Environment	Plant	Beta vulgaris	2022	4			North America	United States	Arizona	Pima County	Tucson				University of Arizona	Pseudomonas syringae				PRJNA33221	SRP453738	SAMN37182839	SRS18732391	2023-10-20	2023-08-29	PSE_AA6070AA	Assembled	105.5	5.1	904800	5821926	Pseudomonas syringae;99.14%	24	760	PSE_AA3020AA_AS
PSE_AA6071AA	DSM 50252	SRR25551083;OXFORD_NANOPORE;Single;;SRX21280285;SRA,SRR25551084;ILLUMINA;Paired;;SRX21280284;SRA																University of Arizona	Pseudomonas syringae				PRJNA33221	SRP453738	SAMN02471325	SRS18530715	2023-10-20	2023-08-07	PSE_AA6071AA	Assembled	60.7	5.1	271492	5877354	Pseudomonas syringae;99.14%	43	2576	PSE_AA3025AA_AS
PSE_AA6081AA	PS914	SRR26894850;ILLUMINA;Paired;;SRX22589169;SRA	Environment	Plant	Age: 2-3 years; Almond Bark/canker; Bark/Canker	2022	4			North America	United States	California						University of California Cooperate Extension	Pseudomonas syringae				PRJNA1043246	SRP473140	SAMN38338203	SRS19596062	2023-11-22	2023-11-20	PSE_AA6081AA	Assembled	183.5	5.1	202570	6110861	Pseudomonas syringae;98.98%	77	2184	PSE_AA3073AA_AS
PSE_AA6082AA	JEA2219	SRR26894867;ILLUMINA;Paired;;SRX22589152;SRA	Environment	Plant	Age: 2-3 years; Almond Leaves; Leaves	2020				North America	United States	California						University of California Cooperate Extension	Pseudomonas syringae				PRJNA1043246	SRP473140	SAMN38338213	SRS19596045	2023-11-22	2023-11-20	PSE_AA6082AA	Assembled	153.3	5.1	526893	5877515	Pseudomonas syringae;99.49%	35	1308	PSE_AA3074AA_AS
PSE_AA6083AA	JEA2160	SRR26894868;ILLUMINA;Paired;;SRX22589151;SRA	Environment	Plant	Age: 2-3 years; Almond Leaves; Leaves	2019				North America	United States	California						University of California Cooperate Extension	Pseudomonas syringae				PRJNA1043246	SRP473140	SAMN38338212	SRS19596044	2023-11-22	2023-11-20	PSE_AA6083AA	Assembled	154.8	5.1	195326	6036581	Pseudomonas syringae;98.12%	53	1965	PSE_AA3075AA_AS
PSE_AA6084AA	JEA288	SRR26894870;ILLUMINA;Paired;;SRX22589149;SRA	Environment	Plant	Age: 2-3 years; Almond Bark/canker; Bark/Canker	2009				North America	United States	California						University of California Cooperate Extension	Pseudomonas syringae				PRJNA1043246	SRP473140	SAMN38338211	SRS19596042	2023-11-22	2023-11-20	PSE_AA6084AA	Assembled	173.8	5.1	226492	6078504	Pseudomonas syringae;98.12%	64	969	PSE_AA3076AA_AS
PSE_AA6085AA	JEA2057	SRR26894871;ILLUMINA;Paired;;SRX22589148;SRA	Environment	Plant	Age: 2-3 years; Almond Bark/canker; Bark/Canker	2018				North America	United States	California						University of California Cooperate Extension	Pseudomonas syringae				PRJNA1043246	SRP473140	SAMN38338210	SRS19596041	2023-11-22	2023-11-20	PSE_AA6085AA	Assembled	202	5.1	194174	6073684	Pseudomonas syringae;98.99%	81	1680	PSE_AA3077AA_AS
PSE_AA6086AA	JEA2059	SRR26894872;ILLUMINA;Paired;;SRX22589147;SRA	Environment	Plant	Age: 2-3 years; Almond Bark/canker; Bark/Canker	2018				North America	United States	California						University of California Cooperate Extension	Pseudomonas syringae				PRJNA1043246	SRP473140	SAMN38338209	SRS19596040	2023-11-22	2023-11-20	PSE_AA6086AA	Assembled	185.1	5.1	207136	6056723	Pseudomonas syringae;98.49%	71	1401	PSE_AA3078AA_AS
PSE_AA6088AA	JEA2159	SRR26894874;ILLUMINA;Paired;;SRX22589145;SRA	Environment	Plant	Age: 2-3 years; Almond leaves; Leaves	2019				North America	United States	California						University of California Cooperate Extension	Pseudomonas syringae				PRJNA1043246	SRP473140	SAMN38338207	SRS19596038	2023-11-22	2023-11-20	PSE_AA6088AA	Assembled	171.2	5.1	198918	6177390	Pseudomonas syringae;97.99%	83	2210	PSE_AA3080AA_AS
PSE_AA6089AA	JEA2056	SRR26894875;ILLUMINA;Paired;;SRX22589144;SRA	Environment	Plant	Age: 2-3 years; Almond Bark/canker; Bark/Canker	2018				North America	United States	California						University of California Cooperate Extension	Pseudomonas syringae				PRJNA1043246	SRP473140	SAMN38338206	SRS19596037	2023-11-22	2023-11-20	PSE_AA6089AA	Assembled	178	5.1	202561	6215458	Pseudomonas syringae;97.71%	82	1851	PSE_AA3081AA_AS
PSE_AA6090AA	PS926	SRR26894876;ILLUMINA;Paired;;SRX22589143;SRA	Environment	Plant	Age: 2-3 years; Almond Bark/canker; Bark/Canker	2022	4			North America	United States	California						University of California Cooperate Extension	Pseudomonas syringae				PRJNA1043246	SRP473140	SAMN38338205	SRS19596036	2023-11-22	2023-11-20	PSE_AA6090AA	Assembled	175.5	5.1	207050	6098440	Pseudomonas syringae;98.99%	74	2122	PSE_AA3082AA_AS
PSE_AA6091AA	PS906	SRR26894878;ILLUMINA;Paired;;SRX22589141;SRA	Environment	Plant	Age: 2-3 years; Almond Bark/canker; Bark/Canker	2022	4			North America	United States	California						University of California Cooperate Extension	Pseudomonas syringae				PRJNA1043246	SRP473140	SAMN38338202	SRS19596033	2023-11-22	2023-11-20	PSE_AA6091AA	Assembled	173.6	5.1	224075	6094682	Pseudomonas syringae;98.65%	73	1702	PSE_AA3083AA_AS
PSE_AA6092AA	PS632	SRR26894884;ILLUMINA;Paired;;SRX22589135;SRA	Environment	Plant	Age: 2-3 years; Almond leaves; Leaves	2022	1			North America	United States	California						University of California Cooperate Extension	Pseudomonas syringae				PRJNA1043246	SRP473140	SAMN38338168	SRS19596028	2023-11-22	2023-11-20	PSE_AA6092AA	Assembled	197.3	5.1	206138	6065559	Pseudomonas syringae;98.48%	77	1516	PSE_AA3084AA_AS
PSE_AA6093AA	PS631	SRR26894885;ILLUMINA;Paired;;SRX22589134;SRA	Environment	Plant	Age: 2-3 years; Almond vegetative buds; Buds	2022	1			North America	United States	California						University of California Cooperate Extension	Pseudomonas syringae				PRJNA1043246	SRP473140	SAMN38338167	SRS19596027	2023-11-22	2023-11-20	PSE_AA6093AA	Assembled	144.7	5.1	223982	6374205	Pseudomonas syringae;98.5%	78	2128	PSE_AA3085AA_AS
PSE_AA6094AA	PS626	SRR26894886;ILLUMINA;Paired;;SRX22589133;SRA	Environment	Plant	Age: 2-3 years; Almond vegetative buds; Buds	2022	1			North America	United States	California						University of California Cooperate Extension	Pseudomonas syringae				PRJNA1043246	SRP473140	SAMN38338166	SRS19596026	2023-11-22	2023-11-20	PSE_AA6094AA	Assembled	227.4	5.1	198911	6093729	Pseudomonas syringae;98.49%	76	2243	PSE_AA3086AA_AS
PSE_AA6096AA	PS797	SRR26894932;ILLUMINA;Paired;;SRX22589087;SRA	Environment	Plant	Age: 2-3 years; Almond Bark/canker; Bark/Canker	2022	3			North America	United States	California						University of California Cooperate Extension	Pseudomonas syringae				PRJNA1043246	SRP473140	SAMN38338182	SRS19595980	2023-11-22	2023-11-20	PSE_AA6096AA	Assembled	171.1	5.1	177749	6127287	Pseudomonas syringae;97.83%	96	10767	PSE_AA3088AA_AS
PSE_AA6097AA	PS693	SRR26894938;ILLUMINA;Paired;;SRX22589081;SRA	Environment	Plant	Age: 2-3 years; Almond flower buds; Buds	2021	12			North America	United States	California						University of California Cooperate Extension	Pseudomonas syringae				PRJNA1043246	SRP473140	SAMN38338177	SRS19595974	2023-11-22	2023-11-20	PSE_AA6097AA	Assembled	243.2	5.1	202560	6072974	Pseudomonas syringae;98.32%	80	1622	PSE_AA3089AA_AS
PSE_AA6098AA	PS685	SRR26894939;ILLUMINA;Paired;;SRX22589080;SRA	Environment	Plant	Age: 2-3 years; Almond flower buds; Buds	2021	11			North America	United States	California						University of California Cooperate Extension	Pseudomonas syringae				PRJNA1043246	SRP473140	SAMN38338176	SRS19595973	2023-11-22	2023-11-20	PSE_AA6098AA	Assembled	171.6	5.1	207051	6070306	Pseudomonas syringae;99.15%	79	3664	PSE_AA3090AA_AS
PSE_AA6099AA	PS650	SRR26894851;ILLUMINA;Paired;;SRX22589168;SRA	Environment	Plant	Age: 2-3 years; Almond flower buds; Buds	2022	1			North America	United States	California						University of California Cooperate Extension	Pseudomonas viridiflava				PRJNA1043246	SRP473140	SAMN38338163	SRS19596061	2023-11-22	2023-11-20	PSE_AA6099AA	Assembled	230.4	5.1	192273	5925793	Pseudomonas viridiflava;97.57%	62	7279	PSE_AA3091AA_AS
PSE_AA6100AA	PS903	SRR26894879;ILLUMINA;Paired;;SRX22589140;SRA	Environment	Plant	Age: 2-3 years; Almond Bark/canker; Bark/Canker	2022	4			North America	United States	California						University of California Cooperate Extension	Pseudomonas viridiflava				PRJNA1043246	SRP473140	SAMN38338201	SRS19596034	2023-11-22	2023-11-20	PSE_AA6100AA	Assembled	167.8	5.1	219403	6056982	Pseudomonas viridiflava;95.74%	45	8961	PSE_AA3092AA_AS
PSE_AA6101AA	PS648	SRR26894880;ILLUMINA;Paired;;SRX22589139;SRA	Environment	Plant	Age: 2-3 years; Almond flower buds; Buds	2022	1			North America	United States	California						University of California Cooperate Extension	Pseudomonas viridiflava				PRJNA1043246	SRP473140	SAMN38338171	SRS19596032	2023-11-22	2023-11-20	PSE_AA6101AA	Assembled	175.8	5.1	201836	6003559	Pseudomonas viridiflava;95.52%	60	6663	PSE_AA3093AA_AS
PSE_AA6102AA	PS668	SRR26894943;ILLUMINA;Paired;;SRX22589076;SRA	Environment	Plant	Age: 2-3 years; Almond flower buds; Buds	2022	2			North America	United States	California						University of California Cooperate Extension	Pseudomonas viridiflava				PRJNA1043246	SRP473140	SAMN38338172	SRS19595969	2023-11-22	2023-11-20	PSE_AA6102AA	Assembled	242.2	5.1	77333	6090425	Pseudomonas viridiflava;94.82%	122	4668	PSE_AA3094AA_AS
PSE_AA6322AA	SBW25	SRR27033700;OXFORD_NANOPORE;Single;;SRX22725497;SRA,SRR27033701;ILLUMINA;Paired;;SRX22725496;SRA																University of Turku	Pseudomonas marginalis				PRJNA1047486	SRP475574	SAMN38562722	SRS19714565	2024-02-22	2023-12-04	PSE_AA6322AA	Assembled	154.3	5.2	247564	6686932	Pseudomonas fluorescens;100.0%	63	2726	PSE_AA3651AA_AS
PSE_AA6323AA	PVCT 3C	SRR27587393;ILLUMINA;Paired;;SRX23256410;SRA	Environment	Plant	tomato; Endosphere	1992				Europe	Italy	Sicily						University of Catania	Pseudomonas mediterranea				PRJNA852405	SRP484132	SAMN28918790	SRS20158408	2024-02-22	2024-01-17	PSE_AA6323AA	Assembled	304.7	5.1	283654	6250493	Pseudomonas mediterranea;96.76%	64	1060	PSE_AA3097AA_AS
PSE_AA6324AA	1448A	SRR27945081;ILLUMINA;Paired;;SRX23601854;SRA	Environment	Soil/Dust	Air-liquid interface biofilm	2016	10	1		Europe	Sweden	Vasterbotten	Umea Kommun	Umea				Umea University	Pseudomonas savastanoi				PRJNA1075102	SRP489372	SAMN39905144	SRS20444589	2024-02-22	2024-02-12	PSE_AA6324AA	Assembled	64.6	5.1	81220	5928109	Pseudomonas savastanoi;99.83%	184	3448	PSE_AA3098AA_AS
PSE_AA6325AA	1448A	SRR27945082;ILLUMINA;Paired;;SRX23601853;SRA	Environment	Soil/Dust	Air-liquid interface biofilm	2016	10	1		Europe	Sweden	Vasterbotten	Umea Kommun	Umea				Umea University	Pseudomonas savastanoi				PRJNA1075102	SRP489372	SAMN39905143	SRS20444588	2024-02-22	2024-02-12	PSE_AA6325AA	Assembled	53.5	5.1	74500	5926649	Pseudomonas savastanoi;99.83%	187	4622	PSE_AA3099AA_AS
PSE_AA6327AA	1448A	SRR27945084;ILLUMINA;Paired;;SRX23601851;SRA	Environment	Soil/Dust	Air-liquid interface biofilm	2016	10	1		Europe	Sweden	Vasterbotten	Umea Kommun	Umea				Umea University	Pseudomonas savastanoi				PRJNA1075102	SRP489372	SAMN39905141	SRS20444586	2024-02-22	2024-02-12	PSE_AA6327AA	Assembled	95.3	5.1	86988	5930595	Pseudomonas savastanoi;99.83%	166	1157	PSE_AA3101AA_AS
PSE_AA6328AA	1448A	SRR27945085;ILLUMINA;Paired;;SRX23601850;SRA	Environment	Soil/Dust	Air-liquid interface biofilm	2016	10	1		Europe	Sweden	Vasterbotten	Umea Kommun	Umea				Umea University	Pseudomonas savastanoi				PRJNA1075102	SRP489372	SAMN39905140	SRS20444585	2024-02-22	2024-02-12	PSE_AA6328AA	Assembled	86.3	5.1	81220	5932696	Pseudomonas savastanoi;99.83%	171	1985	PSE_AA3102AA_AS
PSE_AA6329AA	1448A	SRR27945086;ILLUMINA;Paired;;SRX23601849;SRA	Environment	Soil/Dust	Air-liquid interface biofilm	2016	10	1		Europe	Sweden	Vasterbotten	Umea Kommun	Umea				Umea University	Pseudomonas savastanoi				PRJNA1075102	SRP489372	SAMN39905139	SRS20444584	2024-02-22	2024-02-12	PSE_AA6329AA	Assembled	61.6	5.1	84072	5927955	Pseudomonas savastanoi;99.83%	175	2303	PSE_AA3103AA_AS
PSE_AA6330AA	1448A	SRR27945089;ILLUMINA;Paired;;SRX23601846;SRA	Environment	Soil/Dust	Air-liquid interface biofilm	2016	10	1		Europe	Sweden	Vasterbotten	Umea Kommun	Umea				Umea University	Pseudomonas savastanoi				PRJNA1075102	SRP489372	SAMN39905149	SRS20444581	2024-02-22	2024-02-12	PSE_AA6330AA	Assembled	59.1	5.1	82855	5935710	Pseudomonas savastanoi;99.83%	179	2145	PSE_AA3104AA_AS
PSE_AA6331AA	1448A	SRR27945090;ILLUMINA;Paired;;SRX23601845;SRA	Environment	Soil/Dust	Air-liquid interface biofilm	2016	10	1		Europe	Sweden	Vasterbotten	Umea Kommun	Umea				Umea University	Pseudomonas savastanoi				PRJNA1075102	SRP489372	SAMN39905148	SRS20444580	2024-02-22	2024-02-12	PSE_AA6331AA	Assembled	47.7	5.1	84229	5930743	Pseudomonas savastanoi;99.83%	183	2147	PSE_AA3105AA_AS
PSE_AA6332AA	1448A	SRR27945091;ILLUMINA;Paired;;SRX23601844;SRA	Environment	Soil/Dust	Air-liquid interface biofilm	2016	10	1		Europe	Sweden	Vasterbotten	Umea Kommun	Umea				Umea University	Pseudomonas savastanoi				PRJNA1075102	SRP489372	SAMN39905147	SRS20444579	2024-02-22	2024-02-12	PSE_AA6332AA	Assembled	77.7	5.1	83600	5927785	Pseudomonas savastanoi;99.83%	161	1265	PSE_AA3106AA_AS
PSE_AA6333AA	1448A	SRR27945092;ILLUMINA;Paired;;SRX23601843;SRA	Environment	Soil/Dust	Air-liquid interface biofilm	2016	10	1		Europe	Sweden	Vasterbotten	Umea Kommun	Umea				Umea University	Pseudomonas savastanoi				PRJNA1075102	SRP489372	SAMN39905146	SRS20444578	2024-02-22	2024-02-12	PSE_AA6333AA	Assembled	99.4	5.1	86988	5929062	Pseudomonas savastanoi;99.83%	166	1292	PSE_AA3107AA_AS
PSE_AA6334AA	1448A	SRR27945093;ILLUMINA;Paired;;SRX23601842;SRA	Environment	Soil/Dust	Air-liquid interface biofilm	2016	10	1		Europe	Sweden	Vasterbotten	Umea Kommun	Umea				Umea University	Pseudomonas savastanoi				PRJNA1075102	SRP489372	SAMN39905145	SRS20444577	2024-02-22	2024-02-12	PSE_AA6334AA	Assembled	77.9	5.1	86989	5932713	Pseudomonas savastanoi;99.83%	167	1565	PSE_AA3108AA_AS
PSE_AA6337AA	Yunnan3.2	SRR27155505;PACBIO_SMRT;Single;;SRX22836507;SRA,SRR27335884;PACBIO_SMRT;Single;;SRX23012730;SRA,SRR27332408;ILLUMINA;Paired;;SRX23009277;SRA	Environment	Plant	kiwifruit	2023	5	1		Asia	China	Guangdong		Zhuhai City		22.2250509	113.5475771	Institute of Plant Protection, Chinese Academy of Agricultural Sciences	Pseudomonas syringae				PRJNA1021016	SRP476760	SAMN37542016	SRS19816866	2024-02-22	2023-12-23	PSE_AA6337AA	Assembled	452.4	5.1	51782	6217963	Pseudomonas syringae;100.0%	299	1211	PSE_AA3109AA_AS
PSE_AA6340AA	36_1	SRR28411074;OXFORD_NANOPORE;Single;;SRX24015504;SRA,SRR28411073;ILLUMINA;Paired;;SRX24015505;SRA	Food	Plant	rice	1983												University of Arizona	Pseudomonas coronafaciens				PRJNA1090506	SRP497014	SAMN40568328	SRS20810638	2024-04-29	2024-03-21	PSE_AA6340AA	Assembled	82	5.1	385745	5508843	Pseudomonas syringae;94.67%	42	550	PSE_AA3111AA_AS
PSE_AA6345AA	PS1169	SRR29235618;ILLUMINA;Paired;;SRX24754335;SRA	Environment	Plant	Prunus avium	2023	7	18		North America	United States	California						University of California Cooperate Extension	Pseudomonas syringae				PRJNA1118275	SRP510841	SAMN41603593	SRS21473945	2024-07-11	2024-05-30	PSE_AA6345AA	Assembled	162.3	5.1	366341	6014800	Pseudomonas syringae;98.98%	67	1898	PSE_AA3113AA_AS
PSE_AA6346AA	PS1168	SRR29235619;ILLUMINA;Paired;;SRX24754334;SRA	Environment	Plant	Prunus avium	2023	7	18		North America	United States	California						University of California Cooperate Extension	Pseudomonas syringae				PRJNA1118275	SRP510841	SAMN41603592	SRS21473944	2024-07-11	2024-05-30	PSE_AA6346AA	Assembled	136.8	5.1	409104	6020297	Pseudomonas syringae;98.98%	60	1469	PSE_AA3165AA_AS
PSE_AA6347AA	PS1167	SRR29235620;ILLUMINA;Paired;;SRX24754333;SRA	Environment	Plant	Prunus avium	2023	7	18		North America	United States	California						University of California Cooperate Extension	Pseudomonas syringae				PRJNA1118275	SRP510841	SAMN41603591	SRS21473942	2024-07-11	2024-05-30	PSE_AA6347AA	Assembled	143.2	5.1	366341	6014928	Pseudomonas syringae;98.81%	68	2121	PSE_AA3115AA_AS
